"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:53:16,0582479","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 31, Name: Leelawadee, Type: REG_MULTI_SZ, Length: 748, Data: SEGOEUI.TTF,Segoe UI,110,82, SEGOEUI.TTF,Segoe UI, MEIRYO.TTC,Meiryo UI,120,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft JhengHei UI,120,96, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic,118,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0584138","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 32, Length: 220"
"16:53:16,0584618","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 32, Name: Leelawadee Bold, Type: REG_MULTI_SZ, Length: 900, Data: SEGOEUIB.TTF,Segoe UI Bold,110,82, SEGOEUIB.TTF,Segoe UI Bold, MEIRYOB.TTC,Meiryo UI Bold,120,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft JhengHei UI Bold,120,96, MSJHBD.TTC,Microsoft JhengHei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,118,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0585800","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 33, Length: 220"
"16:53:16,0586486","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 33, Name: Leelawadee UI, Type: REG_MULTI_SZ, Length: 748, Data: SEGOEUI.TTF,Segoe UI,110,82, SEGOEUI.TTF,Segoe UI, MEIRYO.TTC,Meiryo UI,120,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft JhengHei UI,120,96, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic,118,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0587417","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 34, Length: 220"
"16:53:16,0587654","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 34, Name: Leelawadee UI Bold, Type: REG_MULTI_SZ, Length: 900, Data: SEGOEUIB.TTF,Segoe UI Bold,110,82, SEGOEUIB.TTF,Segoe UI Bold, MEIRYOB.TTC,Meiryo UI Bold,120,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft JhengHei UI Bold,120,96, MSJHBD.TTC,Microsoft JhengHei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,118,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0588271","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 35, Length: 220"
"16:53:16,0588504","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 35, Name: Nirmala UI, Type: REG_MULTI_SZ, Length: 748, Data: SEGOEUI.TTF,Segoe UI,110,82, SEGOEUI.TTF,Segoe UI, MEIRYO.TTC,Meiryo UI,120,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft JhengHei UI,120,96, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, MALGUN.TTF,Malgun Gothic,118,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0589229","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 36, Length: 220"
"16:53:16,0589544","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 36, Name: Nirmala UI Bold, Type: REG_MULTI_SZ, Length: 900, Data: SEGOEUIB.TTF,Segoe UI Bold,110,82, SEGOEUIB.TTF,Segoe UI Bold, MEIRYOB.TTC,Meiryo UI Bold,120,96, MEIRYOB.TTC,Meiryo UI Bold, MSJHBD.TTC,Microsoft JhengHei UI Bold,120,96, MSJHBD.TTC,Microsoft JhengHei UI Bold, MSYHBD.TTC,Microsoft YaHei UI Bold,128,96, MSYHBD.TTC,Microsoft YaHei UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,118,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0590415","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 37, Length: 220"
"16:53:16,0590649","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 37, Name: Nirmala UI Semilight, Type: REG_MULTI_SZ, Length: 738, Data: MEIRYO.TTC,Meiryo UI,128,96, MEIRYO.TTC,Meiryo UI, MSJH.TTC,Microsoft JhengHei UI,128,96, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI,128,96, MSYH.TTC,Microsoft YaHei UI, MALGUNSL.TTF,Malgun Gothic Semilight,128,96, MALGUNSL.TTF,Malgun Gothic Semilight, YUGOTHR.TTC,Yu Gothic UI Semilight,128,96, YUGOTHR.TTC,Yu Gothic UI Semilight, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0591259","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 38, Length: 220"
"16:53:16,0591611","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 38, Name: MingLiU, Type: REG_MULTI_SZ, Length: 546, Data: MICROSS.TTF,Microsoft Sans Serif,40,48, MICROSS.TTF,Microsoft Sans Serif, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0592376","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 39, Length: 220"
"16:53:16,0592628","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 39, Name: PMingLiU, Type: REG_MULTI_SZ, Length: 542, Data: MICROSS.TTF,Microsoft Sans Serif,40,48, MICROSS.TTF,Microsoft Sans Serif, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0593903","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 40, Length: 220"
"16:53:16,0594161","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 40, Name: MingLiU_HKSCS, Type: REG_MULTI_SZ, Length: 586, Data: MICROSS.TTF,Microsoft Sans Serif,40,48, MICROSS.TTF,Microsoft Sans Serif, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0594739","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 41, Length: 220"
"16:53:16,0595112","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 41, Name: MingLiU-ExtB, Type: REG_MULTI_SZ, Length: 586, Data: MICROSS.TTF,Microsoft Sans Serif,40,48, MICROSS.TTF,Microsoft Sans Serif, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0595851","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 42, Length: 220"
"16:53:16,0597176","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 42, Name: PMingLiU-ExtB, Type: REG_MULTI_SZ, Length: 584, Data: MICROSS.TTF,Microsoft Sans Serif,40,48, MICROSS.TTF,Microsoft Sans Serif, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0598939","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 43, Length: 220"
"16:53:16,0599447","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 43, Name: MingLiU_HKSCS-ExtB, Type: REG_MULTI_SZ, Length: 638, Data: MICROSS.TTF,Microsoft Sans Serif,40,48, MICROSS.TTF,Microsoft Sans Serif, MINGLIU.TTC,MingLiU_HKSCS, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe, MSJH.TTC,Microsoft JhengHei UI, MSYH.TTC,Microsoft YaHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0600501","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 44, Length: 220"
"16:53:16,0600953","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 44, Name: Microsoft JhengHei, Type: REG_MULTI_SZ, Length: 626, Data: SEGOEUI.TTF,Segoe UI,114,78, SEGOEUI.TTF,Segoe UI, MINGLIU.TTC,MingLiU, MSYH.TTC,Microsoft YaHei,128,96, MSYH.TTC,Microsoft YaHei, MEIRYO.TTC,Meiryo,128,85, MEIRYO.TTC,Meiryo, MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0601962","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 45, Length: 220"
"16:53:16,0602340","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 45, Name: Microsoft JhengHei Bold, Type: REG_MULTI_SZ, Length: 750, Data: SEGOEUIB.TTF,Segoe UI Bold,114,78, SEGOEUIB.TTF,Segoe UI Bold, MINGLIU.TTC,MingLiU, MSYHBD.TTC,Microsoft YaHei Bold,128,96, MSYHBD.TTC,Microsoft YaHei Bold, MEIRYOB.TTC,Meiryo Bold,128,85, MEIRYOB.TTC,Meiryo Bold, MALGUNBD.TTF,Malgun Gothic Bold,128,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0603344","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 46, Length: 220"
"16:53:16,0603714","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 46, Name: Microsoft JhengHei UI, Type: REG_MULTI_SZ, Length: 524, Data: SEGOEUI.TTF,Segoe UI,114,78, SEGOEUI.TTF,Segoe UI, MINGLIU.TTC,MingLiU, MSYH.TTC,Microsoft YaHei UI, MEIRYO.TTC,Meiryo UI, MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0604681","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 47, Length: 220"
"16:53:16,0605089","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 47, Name: Microsoft JhengHei UI Bold, Type: REG_MULTI_SZ, Length: 622, Data: SEGOEUIB.TTF,Segoe UI Bold,114,78, SEGOEUIB.TTF,Segoe UI Bold, MINGLIU.TTC,MingLiU, MSYHBD.TTC,Microsoft YaHei UI Bold, MEIRYOB.TTC,Meiryo UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,128,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0606060","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 48, Length: 220"
"16:53:16,0606474","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 48, Name: Microsoft JhengHei UI Light, Type: REG_MULTI_SZ, Length: 638, Data: SEGOEUIL.TTF,Segoe UI Light,114,78, SEGOEUIL.TTF,Segoe UI Light, MINGLIU.TTC,MingLiU, MSYHL.TTC,Microsoft YaHei UI Light, MEIRYO.TTC,Meiryo UI, MALGUNSL.TTF,Malgun Gothic Semilight,128,96, MALGUNSL.TTF,Malgun Gothic Semilight, YUGOTHL.TTC,Yu Gothic UI Light,128,96, YUGOTHL.TTC,Yu Gothic UI Light, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0607488","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 49, Length: 220"
"16:53:16,0607884","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 49, Name: SimSun, Type: REG_MULTI_SZ, Length: 552, Data: MICROSS.TTF,Microsoft Sans Serif,108,122, MICROSS.TTF,Microsoft Sans Serif, MINGLIU.TTC,PMingLiU, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang, MSYH.TTC,Microsoft YaHei UI, MSJH.TTC,Microsoft JhengHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0608889","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 50, Length: 220"
"16:53:16,0609278","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 50, Name: SimSun-ExtB, Type: REG_MULTI_SZ, Length: 588, Data: MICROSS.TTF,Microsoft Sans Serif,108,122, MICROSS.TTF,Microsoft Sans Serif, SIMSUN.TTC,SimSun, MINGLIU.TTC,PMingLiU, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang, MSYH.TTC,Microsoft YaHei UI, MSJH.TTC,Microsoft JhengHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0610833","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 51, Length: 220"
"16:53:16,0611115","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 51, Name: NSimSun, Type: REG_MULTI_SZ, Length: 408, Data: MINGLIU.TTC,PMingLiU, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe, MSYH.TTC,Microsoft YaHei UI, MSJH.TTC,Microsoft JhengHei UI, YUGOTHM.TTC,Yu Gothic UI, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0612468","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 52, Length: 220"
"16:53:16,0612705","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 52, Name: Microsoft YaHei, Type: REG_MULTI_SZ, Length: 634, Data: SEGOEUI.TTF,Segoe UI,120,80, SEGOEUI.TTF,Segoe UI, SIMSUN.TTC,SimSun, MSJH.TTC,Microsoft JhengHei,128,96, MSJH.TTC,Microsoft JhengHei, MEIRYO.TTC,Meiryo,128,85, MEIRYO.TTC,Meiryo, MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0616879","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 53, Length: 220"
"16:53:16,0617125","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 53, Name: Microsoft YaHei Bold, Type: REG_MULTI_SZ, Length: 758, Data: SEGOEUIB.TTF,Segoe UI Bold,120,80, SEGOEUIB.TTF,Segoe UI Bold, SIMSUN.TTC,SimSun, MSJHBD.TTC,Microsoft Jhenghei Bold,128,96, MSJHBD.TTC,Microsoft Jhenghei Bold, MEIRYOB.TTC,Meiryo Bold,128,85, MEIRYOB.TTC,Meiryo Bold, MALGUNBD.TTF,Malgun Gothic Bold,128,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0618080","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 54, Length: 220"
"16:53:16,0618308","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 54, Name: Microsoft YaHei UI, Type: REG_MULTI_SZ, Length: 526, Data: SEGOEUI.TTF,Segoe UI,120,80, SEGOEUI.TTF,Segoe UI, SIMSUN.TTC,SimSun, MSJH.TTC,Microsoft Jhenghei UI, MEIRYO.TTC,Meiryo UI, MALGUN.TTF,Malgun Gothic,128,96, MALGUN.TTF,Malgun Gothic, YUGOTHM.TTC,Yu Gothic UI,128,96, YUGOTHM.TTC,Yu Gothic UI, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0619141","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 55, Length: 220"
"16:53:16,0619371","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 55, Name: Microsoft YaHei UI Bold, Type: REG_MULTI_SZ, Length: 624, Data: SEGOEUIB.TTF,Segoe UI Bold,120,80, SEGOEUIB.TTF,Segoe UI Bold, SIMSUN.TTC,SimSun, MSJHBD.TTC,Microsoft Jhenghei UI Bold, MEIRYOB.TTC,Meiryo UI Bold, MALGUNBD.TTF,Malgun Gothic Bold,128,96, MALGUNBD.TTF,Malgun Gothic Bold, YUGOTHB.TTC,Yu Gothic UI Bold,128,96, YUGOTHB.TTC,Yu Gothic UI Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0620025","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 56, Length: 220"
"16:53:16,0620127","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 56, Name: Microsoft YaHei UI Light, Type: REG_MULTI_SZ, Length: 640, Data: SEGOEUIL.TTF,Segoe UI Light,120,80, SEGOEUIL.TTF,Segoe UI Light, SIMSUN.TTC,SimSun, MSJHL.TTC,Microsoft Jhenghei UI Light, MEIRYO.TTC,Meiryo UI, MALGUNSL.TTF,Malgun Gothic Semilight,128,96, MALGUNSL.TTF,Malgun Gothic Semilight, YUGOTHL.TTC,Yu Gothic UI Light,128,96, YUGOTHL.TTC,Yu Gothic UI Light, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0620447","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 57, Length: 220"
"16:53:16,0620551","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 57, Name: Yu Gothic UI, Type: REG_MULTI_SZ, Length: 258, Data: SEGOEUI.TTF,Segoe UI, MSJH.TTC,Microsoft JhengHei, MSYH.TTC,Microsoft YaHei, MALGUN.TTF,Malgun Gothic, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0620842","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 58, Length: 220"
"16:53:16,0620978","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 58, Name: Yu Gothic UI Bold, Type: REG_MULTI_SZ, Length: 318, Data: SEGOEUIB.TTF,Segoe UI Bold, MSJHBD.TTC,Microsoft Jhenghei UI Bold, MSYHBD.TTC,Microsoft YaHei Bold, MALGUNBD.TTF,Malgun Gothic Bold, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0623077","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 59, Length: 220"
"16:53:16,0623200","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 59, Name: Yu Gothic UI Light, Type: REG_MULTI_SZ, Length: 330, Data: SEGOEUIL.TTF,Segoe UI Light, MSJHL.TTC,Microsoft Jhenghei UI Light, MSYHL.TTC,Microsoft YaHei Light, MALGUNSL.TTF,Malgun Gothic Semilight, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0624452","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 60, Length: 220"
"16:53:16,0625175","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 60, Name: Yu Gothic UI Semilight, Type: REG_MULTI_SZ, Length: 312, Data: SEGOEUISL.TTF,Segoe UI Semilight, MSJH.TTC,Microsoft Jhenghei UI, MSYH.TTC,Microsoft YaHei, MALGUNSL.TTF,Malgun Gothic Semilight, SEGUISYM.TTF,Segoe UI Symbol"
"16:53:16,0626221","PrefUtil.exe","9864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 61, Length: 220"
